seed,method,model,batch_size,datasets,client_num,hidden,dropout,local_updates,lr,weight_decay,test_acc,val_loss,group
,,,,,,,,,,,0.65603067,77 平均值,77
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.590704201,1125.285568,78
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.551205179,1762.179044,78
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.56817666,3196.392097,78
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.565474901,4167.619472,78
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.547326297,911.4190231,78
,,,,,,,,,,,0.564577447,78 平均值,78
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.582547013,1318.941414,79
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.659683863,3664.306854,79
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.701453136,1193.931785,79
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.596353233,954.9831865,79
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.1,0.0005,0.61428578,1213.227313,79
,,,,,,,,,,,0.630864605,79 平均值,79
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.584424935,11226.03291,80
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.64322465,8458.086262,80
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.659267106,12302.34871,80
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.620243845,8117.275476,80
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.686450574,11434.59881,80
,,,,,,,,,,,0.638722222,80 平均值,80
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.623617463,19819.23299,81
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.680325825,17158.46556,81
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.702208382,13783.21082,81
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.623676467,10439.84661,81
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.666531819,23614.68021,81
,,,,,,,,,,,0.659271991,81 平均值,81
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.643548432,62717.24797,82
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.601928556,57748.59251,82
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.655027934,134262.4572,82
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.569348619,30804.87632,82
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.538276681,75289.16065,82
,,,,,,,,,,,0.601626044,82 平均值,82
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.456942377,17249.50671,83
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.652485204,60283.67278,83
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.672350119,39059.73177,83
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.560652288,23794.82672,83
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.691832247,30330.90746,83
,,,,,,,,,,,0.606852447,83 平均值,83
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.666635032,11406.31838,84
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.697371017,8917.980783,84
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.6563102,51957.9027,84
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.658583033,26162.57528,84
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.648655694,22676.31325,84
,,,,,,,,,,,0.665510995,84 平均值,84
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.483703969,7747.29414,85
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.690915435,12993.41773,85
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.587776752,7914.010299,85
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.68300832,9128.403918,85
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.717230813,25456.72305,85
,,,,,,,,,,,0.632527058,85 平均值,85
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.64766259,57494.48004,86
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.611959107,183417.458,86
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.666529237,34838.90926,86
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.675669896,113885.4858,86
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.651163804,21615.61587,86
,,,,,,,,,,,0.650596927,86 平均值,86
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.592655788,60969.10756,87
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.717078835,162131.0084,87
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.690871182,181751.9729,87
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.66237599,35627.33396,87
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0,0.699418161,62857.43043,87
,,,,,,,,,,,0.672479991,87 平均值,87
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.627925271,17438.64705,88
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.59938385,13438.45321,88
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.672362288,4353.74678,88
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.537886889,15954.3537,88
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.616546399,3307.814554,88
,,,,,,,,,,,0.610820939,88 平均值,88
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.658377214,6023.57125,89
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.621052931,8647.301788,89
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.588921835,6373.155607,89
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.507525944,11050.52187,89
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.53818117,3336.207514,89
,,,,,,,,,,,0.582811819,89 平均值,89
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.539269785,79239.9589,90
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.61971678,12569.66729,90
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.607660931,19687.27656,90
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.533917615,22060.01601,90
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.571136148,34857.82176,90
,,,,,,,,,,,0.574340252,90 平均值,90
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.62323984,98365.63267,91
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.528834691,46310.94014,91
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.611750706,15582.97645,91
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.603465968,18398.84886,91
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.553686368,70715.85849,91
,,,,,,,,,,,0.584195515,91 平均值,91
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.581387224,9573.977099,92
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.575593914,4822.618793,92
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.559759814,12084.93537,92
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.655768429,5654.905704,92
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.652639719,9929.205723,92
,,,,,,,,,,,0.60502982,92 平均值,92
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.627118721,21945.94139,93
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.648667863,4649.520199,93
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.54849125,13206.0894,93
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.535849332,16144.85186,93
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.598611315,6070.605304,93
,,,,,,,,,,,0.591747697,93 平均值,93
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.527478715,12871.21853,94
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.568833813,29327.52522,94
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.675655145,12759.37322,94
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.525659797,23391.30657,94
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.633356315,21746.24678,94
,,,,,,,,,,,0.586196757,94 平均值,94
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.560911947,52884.61714,95
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.578817574,28192.54794,95
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.616489977,41745.76532,95
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.635275864,29442.50325,95
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,64,0.5,1,0.25,0.0005,0.524190977,20082.47543,95
,,,,,,,,,,,0.583137268,95 平均值,95
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.786754783,281.0298541,96
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.769265914,292.4845218,96
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.774495652,281.1964763,96
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.758289049,225.5953586,96
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.777244202,325.873143,96
,,,,,,,,,,,0.77320992,96 平均值,96
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.778835499,224.5879525,97
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.769224243,285.9923715,97
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.743744916,168.5532712,97
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.765137005,337.8549395,97
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.786671441,289.5503855,97
,,,,,,,,,,,0.768722621,97 平均值,97
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.790967035,196.5779814,98
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.781245515,198.3712673,98
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.756379133,283.664469,98
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.788093471,286.1889088,98
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.769503772,196.3100397,98
,,,,,,,,,,,0.777237785,98 平均值,98
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.732101266,199.2726032,99
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.774760431,212.9625889,99
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.763714974,296.5803462,99
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.763146283,200.6260293,99
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.775890763,294.1832776,99
,,,,,,,,,,,0.761922744,99 平均值,99
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.76386949,264.2637311,100
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.779963249,289.5126216,100
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.785808469,213.8339697,100
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.771958041,279.6920933,100
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.789515502,212.0748769,100
,,,,,,,,,,,0.77822295,100 平均值,100
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.770773869,172.2424094,101
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.739868616,223.1355573,101
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.765068414,187.9722059,101
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.75914497,178.6790191,101
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.763700223,178.8350996,101
,,,,,,,,,,,0.759711218,101 平均值,101
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.784062656,195.2215085,102
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.776185043,190.2308763,102
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.780171606,202.9709225,102
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.778443125,194.5509628,102
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.76664496,204.0497368,102
,,,,,,,,,,,0.777101478,102 平均值,102
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.757622264,186.8696578,103
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.760326561,232.0812824,103
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.740773259,239.5738315,103
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.77608695,283.3406957,103
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0,0.763254009,286.9403059,103
,,,,,,,,,,,0.759612608,103 平均值,103
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.782346345,285.9884925,104
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.765487708,238.9712063,104
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.773198636,287.4317679,104
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.762334615,184.5034637,104
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.777285873,329.1671985,104
,,,,,,,,,,,0.772130635,104 平均值,104
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.786784285,233.2723598,105
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.755668095,294.1665826,105
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.789209052,162.8874429,105
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.769307585,342.0286059,105
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.783937642,297.1409243,105
,,,,,,,,,,,0.776981332,105 平均值,105
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.768888291,208.1212915,106
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.767927226,208.7260489,106
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.762069837,290.0533098,106
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.782723968,293.2712947,106
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.736100042,207.1394345,106
,,,,,,,,,,,0.763541873,106 平均值,106
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.731414611,224.1384588,107
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.758428813,306.9748438,107
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.76190057,304.2447048,107
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.775125885,207.1813765,107
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.778722655,300.1941404,107
,,,,,,,,,,,0.761118507,107 平均值,107
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.770494339,166.5757658,108
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.781539796,295.8917834,108
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.769057558,224.6534229,108
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.766841147,162.9513015,108
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.791092048,219.2358133,108
,,,,,,,,,,,0.775804978,108 平均值,108
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.77441231,171.0526698,109
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.758065941,196.4860612,109
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.75890453,203.8973071,109
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.770675775,160.0736913,109
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.736100042,221.5104631,109
,,,,,,,,,,,0.75963172,109 平均值,109
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.775694576,202.266249,110
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.777663496,196.9353721,110
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.768971633,215.1602782,110
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.77191637,200.1184076,110
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.780620402,209.2043436,110
,,,,,,,,,,,0.774973295,110 平均值,110
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.745738219,181.1353669,111
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.766588538,196.5335919,111
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.760007942,196.4834551,111
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.774314216,290.812672,111
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.01,0.0005,0.72907065,245.3158691,111
,,,,,,,,,,,0.755143913,111 平均值,111
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.702823863,4833.85999,112
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.685168309,2281.645773,112
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.697944827,1525.428729,112
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.688122632,1868.765543,112
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.689240795,1464.065414,112
,,,,,,,,,,,0.692660085,112 平均值,112
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.704233725,2888.736079,113
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.695029593,917.1388807,113
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.686144125,2950.57388,113
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.706256485,1203.656123,113
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.716394762,1209.312031,113
,,,,,,,,,,,0.701611738,113 平均值,113
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.697706969,3947.828062,114
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.697944827,2291.153569,114
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.651176018,24937.44521,114
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.664291025,5931.987125,114
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.69162901,5258.006833,114
,,,,,,,,,,,0.68054957,114 平均值,114
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.730664484,2762.166926,115
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.701387081,2088.90275,115
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.595058754,2598.222821,115
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.653632824,2453.109476,115
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.715475368,1730.325892,115
,,,,,,,,,,,0.679243702,115 平均值,115
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.678712726,2953.636916,116
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.1,0,0.709573726,1865.728389,116
